Timestamp,Theta,Phi
87.32069099999991,0.43617410000000006,0.27427366400000003
70.51229099999989,0.427578628,0.2843281000000001
70.52069099999993,0.4281648,0.28394752700000003
70.52909099999988,0.42858377100000006,0.2837287
70.53749099999993,0.4291516,0.2827547000000001
70.54589099999998,0.428907245,0.2826648
70.55429099999992,0.42865505800000014,0.282953054
70.56269099999997,0.42773180000000005,0.2827613
70.57109099999991,0.4274302,0.282488644
70.57949099999995,0.42707790000000023,0.28198707100000003
70.5878909999999,0.4271685000000001,0.28230962200000004
70.59629099999995,0.42711344399999995,0.282378
70.60469099999989,0.42947468200000005,0.285864562
70.61309099999994,0.432446867,0.2883345
70.62149099999988,0.43217211999999994,0.2882682
70.62989099999993,0.431802928,0.287986815
70.63829099999998,0.43206120000000015,0.2883503
70.64669099999992,0.4317807560000001,0.287995428
70.65509099999997,0.4318953999999999,0.28899510000000006
70.66349099999991,0.431862056,0.288202822
70.67189099999995,0.431862056,0.288202822
70.68029099999991,0.431862056,0.288202822
70.68869099999995,0.432082176,0.288345635
70.6970909999999,0.43221426,0.2893123
70.70549099999994,0.43233099999999997,0.2886402
70.71389099999988,0.43233099999999997,0.2886402
70.72229099999993,0.4322989,0.288641632
70.73069099999998,0.4322989,0.288641632
70.73909099999992,0.4322831000000001,0.288885057
70.74749099999997,0.4322196000000001,0.287223041
70.7558909999999,0.43169397099999995,0.287070066
70.76429099999996,0.43169397099999995,0.287070066
70.77269099999991,0.43172988300000004,0.287932545
70.78109099999995,0.4316904540000001,0.28721964399999994
70.78949099999987,0.43187952,0.2871889
70.79789099999994,0.4318320000000001,0.2865073
70.80629099999987,0.4307728709999999,0.2809359
70.81469099999994,0.4277512429999999,0.27584612399999997
70.82309099999998,0.4257956,0.27362248299999997
70.8314909999999,0.4261749389999999,0.2736526429999999
70.83989099999997,0.42612499999999986,0.27366809999999997
70.8482909999999,0.426341444,0.27350577699999995
70.85669099999996,0.425502479,0.272666365
70.86509099999991,0.42643702000000006,0.27304409999999996
70.87349099999993,0.425897539,0.272905141
70.88189099999988,0.42604294400000003,0.272812635
70.89029099999993,0.4261779189999999,0.27270653800000005
70.89869099999999,0.426051855,0.2722572
70.90709099999992,0.42596490000000004,0.272618353
70.91549099999997,0.42596490000000004,0.272618353
70.9238909999999,0.426109761,0.2723852
70.93229099999995,0.42632421900000006,0.27268514
70.9406909999999,0.4264139240000001,0.2723794
70.94909099999995,0.4264101,0.271704078
70.95749099999989,0.4264101,0.271704078
70.96589099999993,0.4262968300000002,0.27127757700000005
70.97429099999988,0.42621806300000004,0.271799117
70.98269099999993,0.42596387900000005,0.2711314
70.99109099999998,0.42596387900000005,0.2711314
70.99949099999992,0.42596387900000005,0.2711314
71.00789099999997,0.42601597300000005,0.2694599
71.01629099999991,0.4255477790000001,0.266218036
71.02469099999995,0.4252139630000001,0.264007539
71.0330909999999,0.4252139630000001,0.264007539
71.04149099999995,0.4252139630000001,0.264007539
71.04989099999989,0.4252139630000001,0.264007539
71.05829099999994,0.42491817499999995,0.265013427
71.06669099999988,0.4255219,0.263749748
71.07509099999993,0.4255219,0.263749748
71.08349099999998,0.42544990000000005,0.2636199
71.09189099999992,0.425602973,0.263551861
71.10029099999997,0.4253593,0.264154524
71.10869099999991,0.42593896399999986,0.263453871
71.11709099999995,0.42593896399999986,0.263453871
71.12549099999991,0.42566013300000005,0.26330019999999993
71.13389099999995,0.42540901900000005,0.2643354829999999
71.1422909999999,0.42552393699999996,0.26320296500000007
71.15069099999994,0.42566013300000005,0.26330019999999993
